Year,Plot,NAdd,ln.NAtm.NAdd,NTrt,sr,TotBio,Fenced,FTrt,Exp,Field,Achimill,Agrorepe,Agroscab,Agrosmit,Allistel,Ambrarte,Ambrcoro,Andrgera,Anemcyli,Antenegl,Apocandr,Apoccann,Apocynsp,Arisbasi,Artecaud,Arteludo,Asclepsp,Asclinca,Ascloval,Asclsyri,Ascltube,Asclvert,Asteazur,Asteeric,Astejunc,Astersp,Astesimp,Astrcana,Bertinca,Brominer,Calalong,Camprotu,Carexsp,Chenalbu,Chenlept,Chenopsp,Cirsarve,Cirsdisc,Cirsiusp,Comarich,Convarve,Corepalm,Creptect,Cypefili,Cyperusp,Cypeschw,Equihyem,Equilaev,Equisesp,Eragspec,Erigcana,Erigstri,Euphcoro,Euphglyp,Fragvirg,Hedehisp,Helibick,Hierlong,Koelcris,Lactcana,Lactserr,Lactucsp,Lappsquar,Lathveno,Lechstri,Leptcogn,Lespcapi,Liataspe,Lithcane,Lithcaro,Lithossp,Lychalba,Miscelsp,Mollvert,Oenobien,Oxybhirs,Panicapi,Panilanu,Paniolig,Paniperl,Paniprae,Pensgrac,Pensgran,Petapurp,Phlopilo,Physhete,Physvirg,Poacompr,Poaprate,Polyarti,Polycana,Polyconv,Polygasp,Polygosp,Polygsp2,Polypers,Polypoly,Polytenu,Poterect,Querrubr,Ranurhom,Rudbsero,Rumeacet,Rumexsp,Schiscop,Scutlate,Setalute,Setarisp,Setaviri,Sileanti,Sisycamp,Smilrace,Smilstel,Soligram,Solimiss,Solinemo,Solirigi,Sorgnuta,Stipspar,Stipspic,Tradessp,Tradocci,Tragdubi,Verbthap,Vicivill,Violasp,Violpall,Violped2,Violpeda,Violsagi
1987,2,2.04,1.11185751541813,2.04-g N,10,315.13,1,Deer -,1,C,0,0,0,0,0,0,25.233,0,0,0,0,0.8,0,0,0,5.433,0,0,0,0,0,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.767,0,0,0,0,0,0,0,0,0.167,0,0,0,0,0,0,0,0,0,149.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.9,0,0,0,0,0,0,0,0,0,0,2.433,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1988,2,2.04,1.11185751541813,2.04-g N,4,104.034,1,Deer -,1,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1989,2,2.04,1.11185751541813,2.04-g N,6,171.201,1,Deer -,1,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.7,0,0,0,0,0,0,37.767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.467,0,0,0,0,0,1.6,0,0,0,0,0,0,0,0,0,0,0,0,69.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.867,0,0,0,0,0,0,0,0,0,0,0,0,0
1990,2,2.04,1.11185751541813,2.04-g N,5,123.632,1,Deer -,1,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74.7,0,0,0,0.033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.433,0,26.533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991,2,2.04,1.11185751541813,2.04-g N,6,283.334,1,Deer -,1,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.8,0,0,0,0,0,0,30.167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,99.267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0
1992,2,2.04,1.11185751541813,2.04-g N,11,211.598,1,Deer -,1,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.073,0,0,0,0,0,0,0,0,0.307,0,0,0,0,0,0,0,1.013,0,92.443,0,0,0,0,0,0,0,0.52,0,0,0,0,0,0,0,16.197,0,0,0,0,0,0.837,0,0,0,0,0,0,0,0,0,0,0.06,0,0,0,0,0,0.017,0,0
1993,2,2.04,1.11185751541813,2.04-g N,13,350.359,1,Deer -,1,C,0,0,0,0,0,0,6.533,0,0.057,0,0,0,0,0,0,172.5,0,0,0,0,0,0,0.997,0,0,0,0,0,0,0,0,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133,0,1.757,0,0,0,0,0,0,0,0,0.64,1.313,0,0,0,0,0,0,1.393,0,92.533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.4,0,0,0,0,0,0.043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1994,2,2.04,1.11185751541813,2.04-g N,8,369.706,1,Deer -,1,C,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,128.67,0,0,0,0,0,0,31.233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.033,0,0,0,0,0,0,0,0,28.1,0,0,0,0,0,0,0,0,0,103.07,0,0,0,0,0,0,0,0,0,0,0,0,1.567,0,0,28.933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995,2,2.04,1.11185751541813,2.04-g N,5,512.567,1,Deer -,1,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79.867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,243.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.433,0,0
1996,2,2.04,1.11185751541813,2.04-g N,8,208.797,1,Deer -,1,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.9,0,0,0,0,4.767,0,2.933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.833,0,0,0,0,0,0,0,0,0,12.267,0,0,0,0,0,0,0,0,0,138.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.5,0,0,0,0,0,0,0,0,0,0,0,17.667,0,0,0,0,0,0,0,0,0,0,0,0,0
1997,2,2.04,1.11185751541813,2.04-g N,7,213.413,1,Deer -,1,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.1,0,0,0,0,0,0,0,0,0.013,0,0,0,0,0,0,0,0.3,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.333,0,0,0,0,0,0,0,0,0,0,0,34.967,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,2,2.04,1.11185751541813,2.04-g N,6,278.2,1,Deer -,1,C,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,98.533,0,0,0,0,0,0,40.667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.367,0,0,0,0,0,0,0,0,0,96.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999,2,2.04,1.11185751541813,2.04-g N,6,226.173,1,Deer -,1,C,0,0,0,0,0,0,0,0,0,0,0,5.433,0,0,0,60.067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.143,0,0
2000,2,2.04,1.11185751541813,2.04-g N,8,264.868,1,Deer -,1,C,0,0,0,0,0,0,0,0,0,0,0,21.467,0,0,0,15.767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,70.967,0.167,0,0,0,0,0,0,0,0,0,2.067,0,0
2001,2,2.04,1.11185751541813,2.04-g N,7,166.099,1,Deer -,1,C,0,0,0,0,0,0,0,0,0,0,0,40.6,0,0,0,5.833,0,0,0,0,0,0,9.8,0,0,0,0,0,0,0,0,0,0,0.133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.033,0,0,0,0,0,0,0,0,0,106.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2002,2,2.04,1.11185751541813,2.04-g N,5,240.98,1,Deer -,1,C,0,0,0,0,0,0,0,0,0,0,0,24.2,0,0,0,4.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,2,2.04,1.11185751541813,2.04-g N,6,230.459,1,Deer -,1,C,0,3.933,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.033,0,0,0,0,0,0,0,0,0,120.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.133,0,0,0,0,0,0,0,0,0,0,0,35.5,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,2,2.04,1.11185751541813,2.04-g N,5,212.4,1,Deer -,1,C,0,22.7,0,0,0,0,0,0,0,0,0,20.533,0,0,0,75.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.8,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,2,2.04,1.11185751541813,2.04-g N,5,207.6334,1,Deer -,1,C,0,21.8667,0,0,0,0,0,0,0,0,0,25.6333,0,0,0,67.9667,0,0,0,0,0,0,46.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.8667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,2,2.04,1.11185751541813,2.04-g N,5,127.866,1,Deer -,1,C,0,4.133,0,0,0,0,0,0,0,0,0,0,0,0,0,87.833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,30.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,2,2.04,1.11185751541813,2.04-g N,7,230.46,1,Deer -,1,C,0,38.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.53,0,0,0,180.77,0,0,0,0,0,0,0,0,0,4.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.03,0,0,0,0,0,0,0,0.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,2,2.04,1.11185751541813,2.04-g N,10,126.12,1,Deer -,1,C,0,5.58,0,0,0.35,0,8.07,0,0,0,0,0,0,0,0,79.82,0,0,0,8.77,7.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07,0,12.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.93,0,0
2009,2,2.04,1.11185751541813,2.04-g N,8,79.07,1,Deer -,1,C,0,17.13,0,0,0,0,0,0,0,0,0,0,0,0,0,16.5,0,0,0,0,0,0,11.3,0,0,0,0,0,0,0,0,0,1.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,2,2.04,1.11185751541813,2.04-g N,11,270.22,1,Deer -,1,C,0,14.2,0,0,0,0,1.1,0,0,0,0,1.03,0,0,0,207.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.5,0,0,0,0,0,0,0,0,0,25.67,0,0,0,0,0,0,0,0,0,0,0,0,4.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.03,0,0
2011,2,2.04,1.11185751541813,2.04-g N,9,221.73,1,Deer -,1,C,0,24.4,0,0,0,0,15.57,0,0,0,0,0,0,0,0,132.03,0,0,0,0,7.1,0,0,0,0,0,0,0,0,0,0,0,1.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,39.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0
2014,2,2.04,1.11185751541813,2.04-g N,11,335.74,1,Deer -,1,C,0,39.6,0,0,0,0,0,0,0,0,0,0,0,0,0,33.47,0,0,0,0,85.6,0,42.5,0,0,0,0,0,0,0,0,0,38.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9,0,0,0,0,0,0,0,0,0,25.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0,0,0,0,0,59.2,0,0,0,0,5.77,0,0,0,0,0,0,0,0
2015,2,2.04,1.11185751541813,2.04-g N,11,451.58,1,Deer -,1,C,0,37.23,0,0,0,0,0,0,0,0,0,0,0,0,0,75.6,0,0,0,0,0,0,42.87,0,0,0,0,0,0,0,0,0,52.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.03,0,0,0,0,0,0,0,0,0,7.5,0,0,0,0,0,0,0,0.38,0,43.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182.67,0,0,0,0,7.3,0,0,0,0,0,0,0,0
2018,2,2.04,1.11185751541813,2.04-g N,9,218.35,1,Deer -,1,C,0.47,29,0,0,0,0,0.83,0,0,0,0,0,0,0,0,119.83,0,0,0,0,0,0,0.53,0,0,0,0,0,0,0,0,0,34.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.73,0,0,0,0,0,0,0,0,0,7.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.23,0,0,0,0,0,0,0,0
2019,2,2.04,1.11185751541813,2.04-g N,13,772.06,1,Deer -,1,C,0,26.1,0,0,0,0,0,0,0,0,0,0,0,0,0,80.3,0,0,0,0,1.47,0,130.67,0,0,0,0,0,0,0,0,0,106.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.1,0,0,0,0,0,0,0,0,23.07,0,0.04,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161.17,0,0,0,0,0,2.57,0,0,0,0,0,182.67,0,0,0,0,0,0,0,0,0,0,0,0,0
1982,4,1.02,0.703097511413113,1.02-g N,10,139.807,1,Deer +,1,C,0,1.657,0,0,0,0,1.283,0,0,0,0,0,0,0,0,16.933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.367,0,0,0,0,0,0,0,0,0,0,0.567,0,24.467,0,0,0,0,0,0,0,0,0,0,0,0
1983,4,1.02,0.703097511413113,1.02-g N,18,205.136,1,Deer +,1,C,0,6.567,0,0,0,0,1.867,0,0,0,0,0,0,0,0,4.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027,0,0,0,0,0,0,0.013,0,0,0.167,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.043,0,0,2.2,0.133,6.933,1.8,0,0,0,0,0,0,51.067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0.2,0,0,0,0,6.633,17.233,51.933,0,0,0,0,0,0,0,0,0,0,0,0
1984,4,1.02,0.703097511413113,1.02-g N,10,193.891,1,Deer +,1,C,0,3.153,0,0,0,0,0.38,0,1.543,0,0,0,0,0,0,8.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.747,0,0,0,0,0,0,0,0,0,0,5.467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.567,0,0,0,0,0,0,0,0,0,0,28.1,0,51.867,0,0,0,0,0,0,0,0,0,0,0,0
1985,4,1.02,0.703097511413113,1.02-g N,11,164.639,1,Deer +,1,C,0,2.48,0,0,0,0,0,0,0,0,0,0,0,0,0,21.733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.567,0,0,0,0,0,0,0,0,0.023,0,0,3.333,0,0,0,0,0,0,0,0,0,62.5,0,0,0,0,0,0,0,0,0,0.267,0,0,0,0,0,9.67,0,0,0,0,0,0,0,0,0,0,3.8,40.333,19.933,0,0,0,0,0,0,0,0,0,0,0,0
1986,4,1.02,0.703097511413113,1.02-g N,16,236.232,1,Deer +,1,C,0,13.8,0,0,0,0,3.733,0,5,0,0,0,0,0,0,12.467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333,0,0,0,0,0,0,0,0,0,0,0,1.567,0,0,0,0,0.033,0,0,0,0,0,0.233,0,0,0,0,0,0,0,0.033,0,0,2.2,0,0.033,0,0,0,0,0,0,0,85.8,0,0,0,0,0,0,0,0,0.033,0,0,0,0,0,0,65.667,0,0,0,0,0,0,0,0,0,0,38.167,0,7.133,0,0,0,0,0,0,0,0,0,0,0,0
1987,4,1.02,0.703097511413113,1.02-g N,10,188.266,1,Deer +,1,C,0,13.067,0,0,0,0,17.5,0,0,0,0,0,0,0,0,1.833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.333,0,0,0,0,0,0,0,0,0,0,0.133,0,0,0,0,0,0,0,0,0,77,0,0,0,0,0,0,0,0,0,0,0,0,6.067,0,0,19.6,0,0,0,0,0,0,0,0,0,0,0,0,48.733,0,0,0,0,0,0,0,0,0,0,0,0
1988,4,1.02,0.703097511413113,1.02-g N,9,86.665,1,Deer +,1,C,0,22.333,0,0,0,0,0,0,0.033,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.233,0,0,0,0,0,0,0,0,0,43.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.933,0,0,0,0,0,0,0,0,0,0,5.633,0,12.6,0,0,0,0,0,0,0,0,0,0,0,0
1989,4,1.02,0.703097511413113,1.02-g N,10,157.967,1,Deer +,1,C,0,30.067,0,0,0,0,1.433,0,0,0,0,0,0,0,0,48.433,0,0,0,0,1.667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.933,0,0,1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.633,0,0,0,0,0,0,0,0,0,0,1.967,0,12.967,0,0,0,0,0,0,0,0,0,0,0,0
1990,4,1.02,0.703097511413113,1.02-g N,8,183.054,1,Deer +,1,C,0,31.033,0,0,0,0,0,0,0,0,0,0,0,0,0,1.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.567,0,0,0,0,0,0,0,0,0,48.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.333,0,0,0,0,0,0,0,0,0,0,1.667,1.467,62.767,0,0,0,0,0,0,0,0,0,0,0,0
1991,4,1.02,0.703097511413113,1.02-g N,14,219.867,1,Deer +,1,C,0,26.3,0,0,0,0,0,0,0,0,0,0,0,0,0,12.267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.033,0,13.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.167,0,0,3.1,0.133,0,0,0,0,0,0,0,0,89.967,0,0,0,0,0,0,0,0,0,0,0,0,21.767,0.033,0,7.2,0,0,0,0,0,0,0,0,0,0,1.267,0,43.1,0,0,0,0,0,0,0,0,0,0,0,0
1992,4,1.02,0.703097511413113,1.02-g N,9,165.64,1,Deer +,1,C,0,37.913,0,0,0,0,0.677,0,0,0,0,0,0,0,0,9.243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.183,0,0.047,0,0,0,0,0,0,0,47.367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.5,0,0,0,0,0,0,0,0,0,0,0,0.96,16.75,0,0,0,0,0,0,0,0,0,0,0,0
1993,4,1.02,0.703097511413113,1.02-g N,12,209.274,1,Deer +,1,C,0,39.767,0,0,0,0,0,0,0,0,0,0,0,0,0,5.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0,4.19,0,0,0,0,0,0,0,0,0.99,0,1.353,0,0,0,0,0,0,0,72.567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.933,0,0,0,0,0,0,0,0,0,0,0,3.977,37.9,0,0,0,0,0,0,0,0,0,0.65,0,0
